Average lockin_signal,Ion velocity
0.1507516010272,126.48844068385856
0.1515243364862,132.43664120185412
0.1528766236036,138.38484168656603
0.154357699912,144.33304220456156
0.15622514397,150.28124275584076
0.15641832778,156.22944324055268
0.156740300878,162.17764375854824
0.160925951412,168.12584424326013
0.1618918707699999,174.0740447612557
0.162664606272,180.0222453125349
0.165884337424,185.9704457972468
0.16891088472,191.9186463152424
0.16929725248,197.8668468332379
0.1716154589179999,203.8150473845171
0.173740481496,209.76324786922905
0.175285952496,215.71144838722452
0.177153396616,221.65964887193647
0.1792140245959999,227.60784938993203
0.179535997798,233.55604994121123
0.1811458633779999,239.50425042592315
0.181982993558,245.4524509439187
0.184365594596,251.4006514286306
0.186233038736,257.34885194662616
0.187005774298,263.2970524979054
0.187520931238,269.2452530159009
0.188486850618,275.1934535006128
0.190740662518,281.1416540186084
0.192672501278,287.0898545698876
0.19280129056,293.03805505459945
0.195763443318,298.98625557259504
0.1962786002979999,304.93445605730693
0.197630887398,310.88265657530246
0.199627120838,316.8308571265817
0.200142277778,322.7790576445772
0.201365775698,328.7272581292892
0.202589273538,334.6754586472847
0.2034264037179999,340.6236591985639
0.204843085436,346.5718596832758
0.207032502736,352.5200602012713
0.207869632836,358.4682606859833
0.207547659676,364.4164612039788
0.209350709256,370.36466175525806
0.210767391016,376.31286223997
0.2135363598559999,382.2610627579655
0.214566673896,388.20926327596106
0.215403804036,394.15746376067295
0.2172712481959999,400.1056643119521
0.217206853576,406.0538648299477
0.219009903076,412.0020653146596
0.221134925816,417.95026583265513
0.221263715018,423.8984663839344
0.22280918606,429.8466668686463
0.223259948442,435.7948673866418
0.225384970956,441.7430678713537
0.22602891716,447.69126838934926
0.226157706386,453.6394689406285
0.228347123676,459.587669458624
0.227960755882,465.535869943336
0.228218334494,471.4840704613315
0.2309229087739999,477.4322710126107
0.2328547475079999,483.3804714973226
0.232275195944,489.32867201531815
0.2341426401,495.2768725000301
0.236138873426,501.2250730180256
0.2367184251019999,507.1732735693048
0.2385214746259999,513.1214740873004
0.238907842404,519.0696745720123
0.24238515226,525.0178750900078
0.2445101749,530.9660755747198
0.24451017492,536.914276125999
0.24444578026,542.8624766439945
0.24650640824,548.8106771287064
0.2472147492,554.758877646702
0.2488890094599999,560.7070781979811
0.250692059,566.655278682693
0.25004811266,572.6034792006886
0.25133600526,578.5516797186842
0.2535898171599999,584.4998802033961
0.25191555684,590.4480807546753
0.25416936876,596.3962812726709
0.25468452572,602.3444817573827
0.25449134186,608.2926822753783
0.2562299967,614.2408828266575
0.2570027321799999,620.1890833113694
0.25526407724,626.137283829365
0.25680954826,632.0854843140769
0.25642318048,638.0336848320724
0.25558605028,643.9818853833516
0.2557148394799999,649.9300859013472
0.25635878576,655.8782863860591
0.2555860501799999,661.8264869040546
0.2553928663199999,667.7746873887666
0.2552640771,673.7228879400458
0.2557792340199999,679.6710884580413
0.25655196948,685.6192889427532
0.25706712654,691.5674894607488
0.25783986204,697.5156900120279
0.25751788882,703.4638905300235
0.25777546734,709.4120910147354
0.25809744046,715.3602915327309
0.25803304586,721.3084920174429
0.25880578136,727.2566925687221
0.25906335982,733.2048930867177
0.26093080404,739.1530935714295
0.26292703744,745.1012940894251
0.26324901052,751.0494946407043
0.26543842788,756.9976951254162
0.26724147746,762.9458956434117
0.26827179148,768.8940961281237
0.27039681418,774.8422966461192
0.2727150208,780.7904971973984
0.27348775628,786.738697715394
0.27625672528,792.6868982001058
0.27805977486,798.6350987181014
0.2785105372199999,804.5832992028134
0.2799272190599999,810.5314997540926
0.2828893719799999,816.479700272088
0.2859159195,822.4279007568
0.28765457452,828.3761012747956
0.28965080806,834.3243018260747
0.29364327504,840.2725023440703
0.29647663862,846.2207028287822
0.29782892588,852.1689033467777
0.30240094452,858.1171038314897
0.30600704372,864.0653043827689
0.30774569874,870.0135049007645
0.31367000468,875.9617053854763
0.3148291080399999,881.9099059034719
0.31721170936,887.8581064547511
0.3222988851999999,893.806306939463
0.32294283154,899.7545074574585
0.32577619522,905.702707975454
0.33137852804,911.650908460166
0.33498462742,917.5991090114452
0.33871951596,923.5473095294408
0.3415528796799999,929.4955100141526
0.3473483966,935.4437105321482
0.35327270264,941.39191101686
0.35810230002,947.3401115681394
0.36273871348,953.2883120861349
0.3688562033999999,959.2365125708468
0.3742009577799999,965.1847130888424
0.38064042104,971.1329136401216
0.38759504128,977.0811141581172
0.39171629784,983.029314642829
0.39667468448,988.9775151608244
0.4033717262199999,994.9257156455365
0.40910284854,1000.8739161968156
0.41502715494,1006.8221167148112
0.4206938826,1012.7703171995232
0.42764850294,1018.7185177175188
0.4349894912599999,1024.666718268798
0.44149334936,1030.6149187867934
0.44799720732,1036.5631192715052
0.4552094064599999,1042.511319789501
0.46074734514,1048.4595202742128
0.4691186478800001,1054.407720825492
0.47542932224,1060.3559213434876
0.48277031086,1066.3041218281994
0.48920977452,1072.2523223461951
0.49764547186,1078.200522830907
0.50537282828,1084.148723382186
0.51586915424,1090.0969239001818
0.52237301278,1096.0451244181772
0.5294564229400001,1101.993324902889
0.5364110439399999,1107.9415254541684
0.54594145068,1113.889725972164
0.55341122882,1119.8379264568755
0.56210450536,1125.7861269748714
0.56822199616,1131.7343274595833
0.57788119206,1137.6825280108624
0.58502899712,1143.630728528858
0.5944306148,1149.57892901357
0.6015140254,1155.5271295315654
0.6081466735000001,1161.4753300828447
0.61529447886,1167.4235306008402
0.6221203111,1173.371731085552
0.6299764576,1179.3199316035475
0.6382833667400001,1185.2681320882596
0.64588193474,1191.216332639539
