Average lockin_signal,Ion velocity
0.08987638577495402,-13569.681608641155
0.09134543596469873,-13562.903245220943
0.09171814987089613,-13556.124881933865
0.09190431630073623,-13549.346518513654
0.09337084524330634,-13542.568155226578
0.09238069941361968,-13535.789791806366
0.09128366684062435,-13529.011428519289
0.09133100378577565,-13522.233065099077
0.0910742197182308,-13515.454701812001
0.09027698620800462,-13508.67633839179
0.09178761091817497,-13501.897975104712
0.09137080911067388,-13495.1196116845
0.0895851522867601,-13488.341248397424
0.0898046702787935,-13481.562885043779
0.08947395238135934,-13474.784521690135
0.09006642188035685,-13468.006158336491
0.09032159460515042,-13461.227794982848
0.08906158121448583,-13454.449431629202
0.08887414078859031,-13447.671068275558
0.0880603707655436,-13440.892704921915
0.08841639992984815,-13434.114341568269
0.08871024299718598,-13427.335978214625
0.08789273862932058,-13420.557614860982
0.08964903246746482,-13413.779251507338
0.08795002112453901,-13407.000888153692
0.08869281736973096,-13400.222524800049
0.08824389003232692,-13393.444161446405
0.08733169319466079,-13386.665798092761
0.0875126326324133,-13379.887434739116
0.08655823345191015,-13373.109071385472
0.08583164532893531,-13366.330708031828
0.08622461784845561,-13359.552344678183
0.08448775463840269,-13352.773981324539
0.084662827066114,-13345.995617970895
0.08321858043357823,-13339.217254617251
0.08521599218878748,-13332.438891263606
0.08412811839583903,-13325.660527909962
0.08515901279023831,-13318.882164556318
0.08456841772168884,-13312.103801202673
0.0838771861483298,-13305.325437915597
0.08434710511367595,-13298.547074495385
0.08507360171436208,-13291.768711208308
0.08454890118415544,-13284.990347788096
0.08483899757286442,-13278.21198450102
0.08488949077972724,-13271.433621080809
0.08382764822455432,-13264.655257793731
0.08433068186097109,-13257.87689437352
0.08515861672010257,-13251.098531086443
0.08398703473243378,-13244.320167666232
0.08381410239269223,-13237.541804379154
0.08338560918606118,-13230.763440958943
0.08200495905504143,-13223.985077671867
0.08358066142059173,-13217.206714318221
0.0818095419631215,-13210.428350964577
0.08400077804609576,-13203.649987610934
0.08402866848100148,-13196.87162425729
0.0823454966819214,-13190.093260903644
0.08282837578011337,-13183.31489755
0.08367350739243812,-13176.536534196357
0.08230613261773678,-13169.758170842711
0.0827899282888055,-13162.979807489068
0.0818876984239331,-13156.201444135424
0.08232208246828568,-13149.42308078178
0.08269571336079401,-13142.644717428135
0.08305411471087117,-13135.866354074491
0.08319795113744602,-13129.087990787415
0.08359504236447057,-13122.309627367204
0.08328067153436994,-13115.531264080126
0.08326509593721423,-13108.752900659914
0.08393143836710798,-13101.974537372836
0.08487988703450271,-13095.196173952625
0.08400595276317212,-13088.417810665549
0.08296493861949711,-13081.639447245338
0.0845547161962004,-13074.86108395826
0.08412710489956529,-13068.082720538048
0.08507124733989278,-13061.304357250972
0.08429850871116883,-13054.52599383076
0.08486023981309929,-13047.747630543683
0.08429187538459491,-13040.96926719004
0.08547919180025135,-13034.190903836396
0.08447974282302008,-13027.41254048275
0.08450606447121846,-13020.634177129106
0.08578080213565921,-13013.855813775463
0.08507243131305821,-13007.077450421819
0.08423622584312966,-13000.299087068173
0.08480784059272536,-12993.52072371453
0.08522123220471474,-12986.742360360886
0.0837152500315231,-12979.963997007242
0.08516176263281404,-12973.185633653597
0.08589959523834856,-12966.407270299953
0.08444230107046671,-12959.62890694631
0.0853977622819195,-12952.850543592664
0.08534372072753774,-12946.07218023902
0.0863761711907398,-12939.293816885376
0.08743486942202572,-12932.515453531732
0.08720118042438038,-12925.737090178087
0.08648142907790746,-12918.958726824443
0.08650109525151542,-12912.1803634708
0.08677223715769933,-12905.402000117156
0.08746961685368192,-12898.62363676351
0.08778545581266313,-12891.845273409866
0.08672561378104955,-12885.066910056223
0.0872037011232053,-12878.288546769145
0.08497570748300425,-12871.510183348933
0.0854834394878392,-12864.731820061857
0.08554578666654636,-12857.953456641646
0.0857634289885483,-12851.175093354568
0.08480991046732055,-12844.396729934357
0.08565593433905225,-12837.61836664728
0.08429179486950092,-12830.840003227067
0.08529709352061174,-12824.061639939991
0.08381103479870973,-12817.28327651978
0.08532487250880812,-12810.504913232702
0.08416985952233605,-12803.72654981249
0.0838622409030855,-12796.948186525415
0.08452813033726145,-12790.169823171771
0.0834254877936622,-12783.391459818125
0.08541825026149309,-12776.613096464482
0.08453725659871701,-12769.834733110838
0.08589714807125108,-12763.056369757192
0.08500541577790335,-12756.278006403549
0.08639701935927192,-12749.499643049905
0.08614485258711793,-12742.721279696261
0.08546823800364321,-12735.942916342616
0.08516899434262455,-12729.164552988972
0.08545003341916459,-12722.386189635328
0.08279203302801566,-12715.607826281685
0.08307803619520279,-12708.829462928039
0.08314861083396394,-12702.051099640963
0.08235135070934088,-12695.272736220752
0.08055959264422734,-12688.494372933674
0.0813002919089735,-12681.716009513462
0.07992863639281937,-12674.937646226386
0.08121456087443775,-12668.159282806175
0.07980948118879473,-12661.380919519097
0.07894765249968391,-12654.602556098886
0.07843093400444093,-12647.82419281181
0.07761093354988921,-12641.045829391598
0.07673563047100505,-12634.26746610452
0.0751848433788778,-12627.489102684309
0.07507172682652741,-12620.710739397231
0.07374673011352567,-12613.932376043587
0.07270817637388105,-12607.154012689944
0.072084021838023,-12600.3756493363
0.07289857503036422,-12593.597285982654
0.07315433501226906,-12586.81892262901
0.07237248408173029,-12580.040559275367
0.0703121802143977,-12573.262195921723
0.07108678495924907,-12566.483832568078
0.07087200831109194,-12559.705469214434
0.07021189010925052,-12552.92710586079
0.07039291390740507,-12546.148742507145
0.0700196898878526,-12539.3703791535
0.06938342847815006,-12532.592015799857
0.07082496954967464,-12525.813652446213
0.07032504528140998,-12519.035289092568
0.07140506205366604,-12512.256925738924
0.07082850158044003,-12505.47856238528
0.07145590236551488,-12498.700199031637
0.07215562566075776,-12491.921835677991
0.07119638260148017,-12485.143472324347
0.07082560921594393,-12478.365108970704
0.07114342678399439,-12471.586745617058
0.07148086482493723,-12464.808382263414
0.07078917386046102,-12458.03001890977
0.07026143486482313,-12451.251655556127
0.07001492568469055,-12444.473292202481
0.07014254398152014,-12437.694928915405
0.07053509037853628,-12430.916565495194
0.06958700522264716,-12424.138202208116
0.06982912786782774,-12417.359838787905
0.07009771857032257,-12410.581475500829
0.06877144519609324,-12403.803112080617
0.06835576255828398,-12397.02474879354
0.06826293779682908,-12390.246385373328
0.06801954228122559,-12383.468022086252
0.06810933745264527,-12376.68965866604
0.06729989884784779,-12369.911295378963
0.06773942254457936,-12363.132931958751
0.06702569225633072,-12356.354568671673
0.06689108498678328,-12349.57620531803
0.06671116920426926,-12342.797841964386
0.0652799677854956,-12336.019478610742
0.06567212342688784,-12329.241115257097
0.0641011623628371,-12322.462751903453
0.06239138628338862,-12315.68438854981
0.06260439230458513,-12308.906025196166
0.06259628048749957,-12302.12766184252
0.05979176591279064,-12295.349298488876
0.06056198953440393,-12288.570935135233
0.05828250953595863,-12281.792571781587
0.06007119157670202,-12275.014208427943
0.0587081253236193,-12268.2358450743
0.0580438975426974,-12261.457481787222
0.05833893686539619,-12254.67911836701
0.057789571543424914,-12247.900755079934
0.05829376812427156,-12241.122391659723
0.057799699368205816,-12234.344028372645
0.058031926632230925,-12227.565664952434
0.057938010740140176,-12220.787301665358
0.05980987891748938,-12214.008938245146
0.059720946419674105,-12207.230574958068
0.060620234229637825,-12200.452211537857
0.06070093456523125,-12193.67384825078
0.06180896338012927,-12186.89548483057
0.06282888141506862,-12180.117121543492
0.0633235699937711,-12173.338758189848
0.06265483529061919,-12166.560394836204
0.06429109332382399,-12159.782031482559
0.06443422542841895,-12153.003668128915
0.06659240357849695,-12146.225304775271
0.06743927939851077,-12139.446941421626
0.0683445998551034,-12132.668578067982
0.06991083685277523,-12125.890214714338
0.0708457087650798,-12119.111851360694
0.07193741081908311,-12112.333488007049
0.07288690805944666,-12105.555124653405
0.07389495397919073,-12098.776761299761
0.07422599345965851,-12091.998397946118
0.07494857260991664,-12085.220034592472
0.0745671728002783,-12078.441671238828
0.07666979474412089,-12071.663307885185
0.07593688259817004,-12064.884944531539
0.07662928049635266,-12058.106581177895
0.0771842586817447,-12051.328217824252
0.07874632195628549,-12044.549854470608
0.0789617290527352,-12037.771491116962
0.07969294822350623,-12030.993127763319
0.07916875489211574,-12024.214764409675
0.08103200015703753,-12017.436401056031
0.08010074377397812,-12010.658037768953
0.08003537508743365,-12003.879674348742
0.08044645938015851,-11997.101311061664
0.07991180097860923,-11990.322947641453
0.08145203108786044,-11983.544584354377
0.08165657037757278,-11976.766220934165
0.0813259709545297,-11969.987857647087
0.0811793284768875,-11963.209494226876
0.08158478369906949,-11956.4311309398
0.08065758797324171,-11949.652767519588
0.08058241654571949,-11942.87440423251
0.08131760585864375,-11936.0960408123
0.08033539280266407,-11929.317677525223
0.0797862583112333,-11922.539314171578
0.0796108933140313,-11915.760950817934
0.07919927158073709,-11908.98258746429
0.0799016854592813,-11902.204224110646
0.08040654839485306,-11895.425860757001
0.07978738703680713,-11888.647497403357
0.07892749885929405,-11881.869134049713
0.07926263385870677,-11875.090770696068
0.0801117878717569,-11868.312407342424
0.07880905183588764,-11861.53404398878
0.07900610926324506,-11854.755680635137
0.07910925511213614,-11847.977317281491
0.07904524869468736,-11841.198953927847
0.07987532928858396,-11834.420590574204
0.07939170656097558,-11827.64222722056
0.07946313772374794,-11820.863863866914
0.07893453621547047,-11814.08550051327
0.08013636820303653,-11807.307137159627
0.07896864849225849,-11800.528773805981
0.07965370259580964,-11793.750410452338
0.07906028532313876,-11786.972047098694
0.0782025454518426,-11780.19368374505
0.07959720694994851,-11773.415320391405
0.07783019386415498,-11766.636957037761
0.07784910768950619,-11759.858593684117
0.07917366730996095,-11753.080230330474
0.07815370749456604,-11746.301867043396
0.07920834227501423,-11739.523503623184
0.07992943986452095,-11732.745140336106
0.07960602683793375,-11725.966776915895
0.07882876988658341,-11719.188413628819
0.07854842463468045,-11712.410050208608
0.0798108018369883,-11705.63168692153
0.07993927618316672,-11698.853323501318
0.07835626360419215,-11692.074960214242
0.07898995743195968,-11685.29659679403
0.07981768877169622,-11678.518233506953
0.07858653297516298,-11671.739870086742
0.0782378643788656,-11664.961506799666
0.0783611244765748,-11658.18314344602
0.07895408069796889,-11651.404780092376
0.0789107495322004,-11644.626416738733
0.07787670729989815,-11637.848053385089
0.07834742921727873,-11631.069690031443
0.07819135302519907,-11624.2913266778
0.07895423998645583,-11617.512963324156
0.07930529094523327,-11610.734599970512
0.07841628008647301,-11603.956236616867
0.07836684769789515,-11597.177873263223
0.07803937371696237,-11590.39950990958
0.07833557336108765,-11583.621146555934
0.07739696180558069,-11576.84278320229
0.07764313163992911,-11570.064419915214
0.07674424192609122,-11563.286056495002
0.07625148280982365,-11556.507693207925
0.07638499383948007,-11549.729329787713
0.0766983995215406,-11542.950966500637
0.07428892858298518,-11536.172603080424
0.0744083359267499,-11529.394239793348
0.07553461237198524,-11522.615876373136
0.07462620083062205,-11515.837513086059
0.07468572872172469,-11509.059149665847
0.07374500876132298,-11502.280786378771
0.0734988594656009,-11495.50242295856
0.07370119012149245,-11488.724059671482
0.07297730491728562,-11481.945696317838
0.07218792331183545,-11475.167332964194
0.07336080401319027,-11468.388969610549
0.07192978544066289,-11461.610606256905
0.07261896240238667,-11454.832242903261
0.07277179469930566,-11448.053879549618
0.07179738743405933,-11441.275516195972
0.07144619755561629,-11434.497152842328
0.07095833718877534,-11427.718789488685
0.07032080048657123,-11420.940426135041
0.07003756829280525,-11414.162062781395
0.07076472551383807,-11407.383699427752
0.06945497472402518,-11400.605336074108
0.06957349734422688,-11393.826972720462
0.07013394332412985,-11387.048609366819
0.06915430381313334,-11380.270246013175
0.06873118390565122,-11373.491882659531
0.06775644109165879,-11366.713519305886
0.0673552068342136,-11359.935155952242
0.06595013527189889,-11353.156792598598
0.06582440679064423,-11346.378429244955
0.06498134580814038,-11339.600065891309
0.06433153275654463,-11332.821702537665
0.06281792300899912,-11326.043339184022
0.06175334503986957,-11319.264975830376
0.061465232930120836,-11312.486612476732
0.06202144071463319,-11305.708249189656
0.06232326799856743,-11298.929885769445
0.061925777232674215,-11292.151522482367
0.06159473758019379,-11285.373159062156
0.06270719824846985,-11278.59479577508
0.06314495128110637,-11271.816432354868
0.06293497777814878,-11265.03806906779
0.06362987629771204,-11258.259705647579
0.06439122971652116,-11251.481342360501
0.0657213591470582,-11244.70297894029
0.06611242381706466,-11237.924615653214
0.06741020394042117,-11231.146252233002
0.06918898243025408,-11224.367888945924
0.06821995518558213,-11217.58952559228
0.07036719743326975,-11210.811162238637
0.0712590541199252,-11204.032798884993
0.07331500104798976,-11197.254435531348
0.07319400583144589,-11190.476072177704
0.07475981606034043,-11183.69770882406
0.0763926838738201,-11176.919345470415
0.07706354257619383,-11170.14098211677
0.07883246128283519,-11163.362618763127
0.07833618111766537,-11156.584255409483
0.07970740442949865,-11149.805892055838
0.07898791286225984,-11143.027528768762
0.0798293325708993,-11136.24916534855
0.07974128650872539,-11129.470802061473
0.08062191054593057,-11122.692438641261
0.08053833802315348,-11115.914075354185
0.08078542528742995,-11109.135711933974
0.08212003028930828,-11102.357348646896
0.0821436994655559,-11095.578985226684
0.08167887902738943,-11088.800621939608
0.08240490317529096,-11082.022258519397
0.08097953009598358,-11075.24389523232
0.0814570591163318,-11068.465531812108
0.08142500704121869,-11061.68716852503
0.0820620852554736,-11054.908805171386
0.08159851853276352,-11048.130441817742
0.08244337931988922,-11041.352078464099
0.08267660651164077,-11034.573715110453
0.08162972544465726,-11027.79535175681
0.08140144029957644,-11021.016988403166
0.0826287125792839,-11014.238625049522
0.08173372145388952,-11007.460261695876
0.0810963546995683,-11000.681898342233
0.08089927089575201,-10993.903534988589
0.0823919922886605,-10987.125171634943
0.08316241118958712,-10980.3468082813
0.0812587175105115,-10973.568444927656
0.08186380356495546,-10966.790081574012
0.08236850472205504,-10960.011718220367
0.08211731865677357,-10953.233354866723
0.08274060536276247,-10946.45499151308
0.08302158928801671,-10939.676628159435
0.08317141656299037,-10932.89826480579
0.0820850416964275,-10926.119901452146
0.08216426862117857,-10919.341538098502
0.08319408981943259,-10912.563174744857
0.08176718449890905,-10905.784811391213
0.08168055372609308,-10899.00644803757
0.08146919221018081,-10892.228084683926
0.08141309539099116,-10885.44972133028
0.08139902988949044,-10878.671358043204
0.08097713981243648,-10871.892994622993
0.07890480384356156,-10865.114631335915
0.07928691292259242,-10858.336267915704
0.08011762156090832,-10851.557904628628
0.07954487843278096,-10844.779541208416
0.0805981878854738,-10838.001177921338
0.08097334904059644,-10831.222814501127
0.08099754857275063,-10824.44445121405
0.08153916664412537,-10817.66608779384
0.08263933970769374,-10810.887724506762
0.08374874245031241,-10804.10936108655
0.08440669633664111,-10797.330997799474
0.08469064820942292,-10790.552634445829
0.08594016403933163,-10783.774271092185
0.0852246027012595,-10776.995907738541
0.08720632626383891,-10770.217544384896
0.08835764092473826,-10763.439181031252
0.08972308402098975,-10756.660817677608
0.09129852476395958,-10749.882454323964
0.0901503071251175,-10743.104090970319
0.09285118769779277,-10736.325727616675
0.09163763946984649,-10729.547364263031
0.09331861080882846,-10722.769000909388
0.09437313937763123,-10715.990637555742
0.09554737385404552,-10709.212274202098
0.09690607432152072,-10702.43391091502
0.09787087514604006,-10695.655547494809
0.09905434759695086,-10688.877184207733
0.09904461740546387,-10682.098820787522
0.1003999966546508,-10675.320457500444
0.10076735710110865,-10668.542094080232
