Average lockin_signal,Ion velocity
0.0242805635248,-323.3676096130992
0.0248601151002,-317.4485300912124
0.0252464828162,-311.52945070246017
0.025439666676,-305.6103712471406
0.025632850532,-299.6912917918211
0.026405585968,-293.7722123365015
0.027500294502,-287.85313288118203
0.028788186892,-281.9340534258625
0.028659397658,-276.0149740371102
0.030076079288,-270.0958945817907
0.0311707878239999,-264.17681505990384
0.03162155016,-258.25773567115164
0.032716258692,-252.3386562158321
0.033102626414,-246.4195767605125
0.033875361852,-240.50049730519305
0.035292043486,-234.58141784987347
0.03638675202,-228.662338394554
0.036515541262,-222.7432590058017
0.037867828278,-216.82417955048217
0.039220115294,-210.9051000285953
0.040443613072,-204.98602063984308
0.040572402312,-199.0669411845236
0.041667110854,-193.147861729204
0.04250424091,-187.2287822738845
0.043276976352,-181.3097028185649
0.044693657994,-175.3906233632454
0.045788366532,-169.47154397449316
0.047140653556,-163.55246445260633
0.0468186804579999,-157.63338499728678
0.049458859884,-151.71430560853454
0.049458859884,-145.79522615321503
0.050875541526,-139.87614669789548
0.052356617794,-133.95706724257593
0.0529361693799999,-128.0379877872564
0.05403087792,-122.11890833193686
0.055061191846,-116.19982894318464
0.056864241218,-110.2807494212978
0.059311236796,-104.36167003254556
0.059633209896,-98.44259057722604
0.060663523832,-92.52351112190648
0.061822626996,-86.60443166658695
0.0640764387179999,-80.68535221126741
0.0647847795419999,-74.76627275594788
0.06645903968,-68.84719330062833
0.067875721328,-62.9281139118761
0.07000074381,-57.00903438998927
0.070837873882,-51.08995500123703
0.073349264094,-45.17087554591749
0.074379578024,-39.25179609059796
0.0761182327879999,-33.332716635278416
0.077148546722,-27.41363717995888
0.078951596112,-21.494557724639343
0.0804970670159999,-15.575478335887103
0.081978143292,-9.656398880567568
0.083330430344,-3.737319358680733
0.0848115066199999,2.1817600633551546
0.08687213451,8.100839485391042
0.089125946248,14.019918940710578
0.090027470938,19.938998429313763
0.092538861176,25.85807785134965
0.094599489064,31.77715727338554
0.096402538442,37.696236728705074
0.097948009394,43.61531621730826
0.0995578749,49.53439563934415
0.1013609243079999,55.45347509466369
0.103550341464,61.37255451669957
0.104838233884,67.29163393873546
0.107542808012,73.21071342733865
0.109989803614,79.12979288265818
0.11076253908,85.04887230469407
0.112694377748,90.9679517600136
0.11481940027,96.8870312486168
0.11649366042,102.80611067065269
0.11836110449,108.72519009268856
0.120808100126,114.64426954800813
0.12273993876,120.563348970044
0.1242854097199999,126.48242845864718
0.12557330214,132.40150791396673
0.12795590316,138.3205873360026
0.12988774184,144.23966679132215
0.13181958054,150.15874627992534
0.13349384072,156.07782570196122
0.1354256794,161.9969051239971
0.13697115034,167.91598457931664
0.1397401191,173.83506406791983
0.1418007470399999,179.7541434899557
0.1430242448799999,185.67322294527528
0.14540684592,191.5923023673112
0.14740307924,197.511381789347
0.14875536632,203.4304612779502
0.15068720502,209.3495407332697
0.1522970706,215.26862015530563
0.15416451466,221.1876996106252
0.1550660394,227.1067790992284
0.1577062189599999,233.02585852126424
0.1585433490399999,238.9449379433001
0.16028200386,244.8640173986197
0.16337294582,250.78309688722285
0.16466083828,256.70217630925873
0.16536917914,262.6212557645783
0.16768738558,268.5403351866142
0.1693616458,274.4594146419337
0.1717442468799999,280.37849413053686
0.17200182536,286.2975735525728
0.1744488210799999,292.2166529746087
0.1761230813,298.1357324299282
0.17818370926,304.0548119185314
0.17863447164,309.97389134056726
0.1802443372,315.8929707958868
0.18140344046,321.8120502179227
0.18269133298,327.73112963995857
0.18404362008,333.65020912856176
0.1862974318999999,339.5692885838813
0.18719895662,345.4883680059172
0.18842245448,351.4074474612368
0.18958155774,357.32652694983994
0.19112702872,363.2456063718758
0.19177097496,369.1646857939117
0.19383160296,375.0837652492313
0.19441115458,381.0028447378344
0.19544146856,386.9219241598703
0.19602102018,392.8410036151898
0.19698693954,398.76008303722574
0.1979528589,404.6791624925453
0.19936954064,410.5982419811485
0.2005286438799999,416.5173214031843
0.20065743312,422.4364008252202
0.2015589578999999,428.3554802805398
0.20258927186,434.27455976914297
0.2031688234999999,440.1936391911788
0.20361958586,446.1127186464984
0.2044567159799999,452.0317980685343
0.20548703,457.9508774905702
0.20574460848,463.8699569791733
0.2064529493599999,469.78903643449286
0.20696810636,475.7081158565288
0.20696810634,481.6271953118483
0.20645294936,487.5462748004515
0.2076120525799999,493.46535422248735
0.20754765798,499.38443364452326
0.20812720958,505.3035130998428
0.20915752358,511.222592588446
0.2088999450999999,517.1416720104819
0.2091575236,523.0607514658014
0.20960828596,528.9798308878372
0.20896433974,534.8989103431568
0.20960828598,540.8179897984763
0.2106385999799999,546.7370692537959
0.20986586448,552.6561486758318
0.21005904832,558.5752281311513
0.2099302591,564.4943076197545
0.20967268058,570.4133870417904
0.21031662682,576.33246649711
0.21025223224,582.2515459191459
0.20928631282,588.170625407749
0.20915752358,594.0897048297849
0.20947949672,600.0087842851044
0.20877115584,605.9278637071403
0.2092863128,611.8469431624599
0.20857797196,617.766022651063
0.2076764471999999,623.685102073099
0.20729007946,629.6041814951349
0.2080628149399999,635.5232609504544
0.2063885547,641.4423404390575
0.2063885547,647.3614198610934
0.2061309762,653.2804993164129
0.20548702994,659.1995787384488
0.20490747834,665.1186581937684
0.20419913746,671.037737649088
0.20374837506,676.9568171044075
0.2041991374599999,682.8758965264434
0.20368398044,688.794975981763
0.2027824556999999,694.7140554703661
0.20220290406,700.6331348924019
0.2016877470799999,706.5522143477215
0.20065743308,712.4712937697574
0.20001348684,718.3903732583606
0.19904756746,724.3094526803965
