# 09/12/2020 - 17:01:35
# First line : dt
# Next lines : wavelength ramps[V], iodine signal[V], lockin signal[V], laser power[mW]
2.200000000E-2	NaN	NaN	NaN
-9.438800158E+0	5.774126632E-1	4.164996338E+0	6.984929252E-5
-9.430428582E+0	5.771873417E-1	4.004652406E+0	7.282721400E-5
-9.423022958E+0	5.770907753E-1	3.938003450E+0	7.044916143E-5
-9.415295350E+0	5.768976426E-1	3.892282919E+0	7.347528712E-5
-9.406923775E+0	5.771873417E-1	3.835937205E+0	6.996176793E-5
-9.398552201E+0	5.773160968E-1	3.785387059E+0	7.021885460E-5
-9.392112529E+0	5.771229641E-1	3.834971279E+0	7.227554853E-5
-9.383096989E+0	5.771551529E-1	3.852357955E+0	7.073838397E-5
-9.376013350E+0	5.767045099E-1	3.849460176E+0	6.936725506E-5
-9.369573679E+0	5.771551529E-1	3.801485831E+0	7.122577755E-5
-9.361846075E+0	5.772517193E-1	3.800841880E+0	7.139716871E-5
-9.353152520E+0	5.772195305E-1	3.993061282E+0	7.141859261E-5
-9.347034833E+0	5.768976426E-1	4.083858433E+0	7.146144040E-5
-9.339951197E+0	5.768010763E-1	4.168860049E+0	7.336816759E-5
-9.333511527E+0	5.769298314E-1	4.212648770E+0	7.331460782E-5
-9.326105908E+0	5.770585865E-1	4.241304629E+0	7.182029068E-5
-9.318700289E+0	5.770585865E-1	4.295396595E+0	7.040095767E-5
-9.311616654E+0	5.771551529E-1	4.279941747E+0	7.152035612E-5
-9.304533019E+0	5.764148108E-1	4.205565300E+0	7.400017286E-5
-9.297771368E+0	5.768976426E-1	4.192042312E+0	7.163818755E-5
-9.290365751E+0	5.770907753E-1	4.203311469E+0	7.076516383E-5
-9.282316167E+0	5.770263978E-1	4.172401783E+0	7.251121144E-5
-9.276198484E+0	5.768654538E-1	4.085468312E+0	7.196490199E-5
-9.269114851E+0	5.766401323E-1	3.973420768E+0	7.266653473E-5
-9.262997168E+0	5.766723211E-1	3.854289808E+0	7.222734476E-5
-9.255913536E+0	5.770585865E-1	3.801807806E+0	7.161140768E-5
-9.248185937E+0	5.769942090E-1	3.818550530E+0	7.189527432E-5
-9.241424289E+0	5.768332650E-1	3.785387059E+0	7.113472600E-5
-9.234984624E+0	5.766401323E-1	3.708756919E+0	7.207202149E-5
-9.227257027E+0	5.769298314E-1	3.639854205E+0	7.011173516E-5
-9.220495380E+0	5.770263978E-1	3.611198408E+0	7.046522935E-5
-9.214055716E+0	5.768654538E-1	3.424774805E+0	7.243622779E-5
-9.206328120E+0	5.768010763E-1	3.385493853E+0	7.173459509E-5
-9.199888457E+0	5.765757547E-1	3.327216384E+0	7.246300767E-5
-9.192482845E+0	5.767688875E-1	3.224828369E+0	7.003675154E-5
-9.185721199E+0	5.765757547E-1	3.125982108E+0	7.137574482E-5
-9.179603520E+0	5.771229641E-1	3.072212329E+0	7.075980786E-5
-9.173163858E+0	5.769620202E-1	3.024882052E+0	7.130611716E-5
-9.166080230E+0	5.769942090E-1	3.017154661E+0	7.158998378E-5
-9.158674620E+0	5.772517193E-1	2.958233306E+0	6.976359697E-5
-9.151590993E+0	5.770585865E-1	2.936339034E+0	7.017600682E-5
-9.144507366E+0	5.772517193E-1	2.942778526E+0	7.245229571E-5
-9.137745723E+0	5.770585865E-1	2.911868967E+0	7.081336759E-5
-9.131628046E+0	5.770263978E-1	2.870656227E+0	7.110259016E-5
-9.125832352E+0	5.768654538E-1	2.781791272E+0	7.379664573E-5
-9.117460795E+0	5.770907753E-1	2.685842902E+0	7.130076118E-5
-9.110699153E+0	5.771229641E-1	2.603095500E+0	7.192741017E-5
-9.103937512E+0	5.770263978E-1	2.576371635E+0	7.010637918E-5
-9.096853887E+0	5.768976426E-1	2.610822883E+0	7.040631365E-5
-9.090092246E+0	5.769620202E-1	2.626599624E+0	7.126862534E-5
-9.083652589E+0	5.770263978E-1	2.672319979E+0	6.942617075E-5
-9.075925000E+0	5.772195305E-1	2.849405910E+0	7.095797887E-5
-9.070451291E+0	5.769298314E-1	2.901565782E+0	7.230768438E-5
-9.063689651E+0	5.763504332E-1	3.040658811E+0	7.224876866E-5
-9.057571978E+0	5.767688875E-1	3.132421603E+0	7.164889950E-5
-9.049522407E+0	5.770907753E-1	3.155281811E+0	7.188456237E-5
-9.042116803E+0	5.772195305E-1	3.208407652E+0	7.190598627E-5
-9.036643096E+0	5.769620202E-1	3.244468835E+0	7.102760653E-5
-9.028915509E+0	5.768010763E-1	3.316269236E+0	7.003139557E-5
-9.022797837E+0	5.771229641E-1	3.398694828E+0	7.205059759E-5
-9.015714217E+0	5.773160968E-1	3.422842955E+0	7.403230872E-5
-9.008308614E+0	5.771551529E-1	3.309185788E+0	7.139716871E-5
-9.002190943E+0	5.772195305E-1	3.216778998E+0	7.232375231E-5
-8.995751289E+0	5.769620202E-1	3.125016183E+0	7.239873596E-5
-8.988667670E+0	5.768976426E-1	3.045488431E+0	7.199703784E-5
-8.982228017E+0	5.772517193E-1	3.033575368E+0	7.269867058E-5
-8.975466382E+0	5.773804744E-1	3.016510711E+0	7.169710327E-5
-8.969026729E+0	5.770907753E-1	2.982703375E+0	7.174530704E-5
-8.961943111E+0	5.769942090E-1	2.905429476E+0	7.175066301E-5
-8.956147425E+0	5.771229641E-1	2.853591578E+0	7.168103534E-5
-8.947775877E+0	5.773804744E-1	2.757321215E+0	7.073838397E-5
-8.941336226E+0	5.772517193E-1	2.533227085E+0	7.102225055E-5
-8.934896575E+0	5.771873417E-1	2.436634826E+0	6.913159232E-5
